episode,episode_reward,smoothed_reward
4246,-3554.0,-73015.82
4247,-2677.0,-73019.41999999998
4248,-3760.0,-73026.83
4249,-1003878.0,-73019.78000000003
4250,-2351.0,-73031.91
4251,-3775.0,-63023.08
4252,-3197.0,-63030.19
4253,-3410.0,-63021.36
4254,-3169.0,-63014.76
4255,-3293.0,-63009.25
4256,-3446.0,-63025.77
4257,-3098.0,-63018.65
4258,-2368.0,-63027.01
4259,-1980.0,-63036.0
4260,-2639.0,-63044.64000000001
4261,-1003932.0,-63038.850000000006
4262,-2702.0,-63045.520000000004
4263,-3056.0,-63043.740000000005
4264,-4306.0,-63040.119999999995
4265,-2735.0,-63050.009999999995
4266,-2957.0,-63042.77999999999
4267,-3001.0,-63039.079999999994
4268,-3576.0,-63037.73
4269,-3537.0,-63048.439999999995
4270,-2991.0,-63061.03
4271,-1003895.0,-63044.479999999996
4272,-2689.0,-63031.869999999995
4273,-2739.0,-63026.67
4274,-3075.0,-63039.50000000001
4275,-3058.0,-63051.99000000001
4276,-3746.0,-63040.420000000006
4277,-3036.0,-63049.920000000006
4278,-2981.0,-63059.380000000005
4279,-2510.0,-53058.58
4280,-3060.0,-53058.7
4281,-2307.0,-53059.25
4282,-1002438.0,-53051.740000000005
4283,-3261.0,-53043.82000000001
4284,-2883.0,-53042.54
4285,-3432.0,-63025.36
4286,-3568.0,-63027.21
4287,-4300.0,-63028.99
4288,-2733.0,-63017.18
4289,-2657.0,-63017.75
4290,-3059.0,-63021.450000000004
4291,-3038.0,-73009.95
4292,-3946.0,-73007.70999999999
4293,-2643.0,-63004.75
4294,-3368.0,-63006.61
4295,-3074.0,-62992.130000000005
4296,-2329.0,-63012.36
4297,-2710.0,-63019.67999999999
4298,-2035.0,-73028.43
4299,-3926.0,-73028.56
4300,-2311.0,-63016.65
4301,-3388.0,-63030.54000000001
4302,-2879.0,-63016.360000000015
4303,-3098.0,-63014.700000000004
4304,-2718.0,-63016.46000000001
4305,-3636.0,-63007.7
4306,-2712.0,-63012.369999999995
4307,-3211.0,-63007.82000000001
4308,-3250.0,-63004.13000000001
4309,-3972.0,-63007.30000000001
4310,-2023.0,-63021.32000000001
4311,-3054.0,-63022.3
4312,-3550.0,-53015.61
4313,-2867.0,-53022.280000000006
4314,-3994.0,-63018.11
4315,-2663.0,-62994.59
4316,-2697.0,-62999.78
4317,-2933.0,-62997.670000000006
4318,-2669.0,-72995.89000000001
4319,-3602.0,-72988.55
4320,-2637.0,-72976.44
4321,-2381.0,-72983.84
4322,-1993.0,-62976.380000000005
4323,-2737.0,-62984.94
4324,-3912.0,-62993.34
4325,-2378.0,-63002.49
4326,-3658.0,-73008.57
4327,-3551.0,-72990.94
4328,-3622.0,-72996.49
4329,-2724.0,-72997.16
4330,-3114.0,-72991.75
4331,-2329.0,-72987.91
4332,-2994.0,-73001.0
4333,-2720.0,-63010.94000000002
4334,-1001732.0,-63008.950000000004
4335,-2161.0,-63005.33
4336,-2199.0,-63001.42999999999
4337,-2411.0,-62998.44999999999
4338,-2710.0,-62986.00999999999
4339,-2715.0,-62981.84
4340,-1002129.0,-72981.89
4341,-3406.0,-72986.94
4342,-2325.0,-72983.84000000001
4343,-3114.0,-72974.89
4344,-2153.0,-72972.12999999999
4345,-4320.0,-72968.37999999998
4346,-4286.0,-72965.00999999998
4347,-1003552.0,-72974.44999999998
4348,-3773.0,-72977.56999999999
4349,-2687.0,-72984.47999999998
4350,-3740.0,-72979.15
4351,-2357.0,-72983.34999999999
4352,-3031.0,-72986.08999999998
4353,-3586.0,-72990.20999999999
4354,-2293.0,-72979.59999999999
4355,-3760.0,-72983.22
4356,-2991.0,-72977.43000000001
4357,-2729.0,-72984.69000000002
4358,-2685.0,-72983.11000000003
4359,-3382.0,-72988.05000000002
4360,-2737.0,-72983.74000000002
4361,-3263.0,-73009.36000000002
4362,-3369.0,-73002.45000000001
4363,-1002639.0,-72990.38
4364,-1954.0,-72987.95
4365,-3254.0,-72973.06
4366,-2746.0,-82973.70000000001
4367,-1002823.0,-82991.30000000003
4368,-2842.0,-82997.81000000001
4369,-2326.0,-82994.71
4370,-3731.0,-82991.56
4371,-3149.0,-82994.93000000001
4372,-3545.0,-83002.97000000002
4373,-3579.0,-93013.16
4374,-3990.0,-93013.02
4375,-1003666.0,-92992.01000000001
4376,-1983.0,-93004.47
4377,-3591.0,-93004.35
4378,-3048.0,-92992.67000000001
4379,-1969.0,-92979.98000000003
4380,-2676.0,-92995.66000000002
4381,-3616.0,-93003.63
4382,-3432.0,-103017.45999999999
4383,-3062.0,-103011.06999999999
4384,-2521.0,-103018.26999999999
4385,-3042.0,-93028.73
4386,-3270.0,-103037.35
4387,-3056.0,-103042.95
4388,-2316.0,-103041.87
4389,-1002662.0,-103050.65000000001
4390,-3564.0,-103046.77
4391,-2728.0,-93052.23
4392,-3051.0,-93052.01
4393,-2367.0,-93062.43999999999
4394,-2993.0,-93061.62
4395,-2737.0,-93070.31
4396,-3273.0,-93050.58
4397,-3022.0,-93034.99
4398,-2726.0,-83019.76000000001
4399,-3393.0,-83012.29
4400,-2731.0,-83024.71999999999
4401,-3662.0,-83023.35999999997
4402,-3291.0,-83033.57999999997
4403,-2037.0,-83041.07999999999
4404,-3080.0,-83041.22999999998
4405,-3057.0,-83045.76
4406,-3438.0,-83041.13
4407,-3053.0,-83041.89
4408,-3744.0,-83040.81000000001
4409,-3541.0,-83034.33
4410,-4585.0,-83024.83
4411,-2363.0,-83020.54000000001
4412,-2343.0,-83011.99
4413,-2624.0,-83013.83
4414,-2505.0,-73001.98
4415,-1002727.0,-73018.37
4416,-4457.0,-73006.04999999999
4417,-3584.0,-73011.79
4418,-2359.0,-63007.05
4419,-3287.0,-63005.740000000005
4420,-2974.0,-63006.270000000004
4421,-3185.0,-62996.19000000001
4422,-1003012.0,-62987.590000000004
4423,-2723.0,-62976.22000000001
4424,-1811.0,-72977.53000000001
4425,-3624.0,-72964.91
4426,-3646.0,-72961.42
4427,-2383.0,-82971.87999999999
4428,-2353.0,-82958.8
4429,-4292.0,-82960.90000000001
4430,-3911.0,-82982.31000000001
4431,-1003712.0,-82982.03000000001
4432,-2355.0,-82969.33
4433,-3440.0,-82962.35
4434,-2778.0,-82961.55000000002
4435,-1003023.0,-82952.77
4436,-2759.0,-82957.71
4437,-2303.0,-82951.74
4438,-3588.0,-82964.01999999999
4439,-2327.0,-82967.44
4440,-2675.0,-72987.46
4441,-3384.0,-72991.38
4442,-3368.0,-72987.45000000001
4443,-3032.0,-72980.04000000001
4444,-3022.0,-72986.47
4445,-2347.0,-72979.69
4446,-2727.0,-72991.59000000001
4447,-2029.0,-72990.08000000002
4448,-3026.0,-72987.03
4449,-3930.0,-72982.94000000002
4450,-3604.0,-72972.6
4451,-3379.0,-72968.6
4452,-3781.0,-82966.79
4453,-3601.0,-82961.06
4454,-2746.0,-92974.08
4455,-3297.0,-92973.42
4456,-3067.0,-92977.02
4457,-2621.0,-92976.34000000001
4458,-2037.0,-102975.31
4459,-2432.0,-102964.23999999999
4460,-2308.0,-102948.32
4461,-2408.0,-102923.98000000001
4462,-3553.0,-102919.94
4463,-1454.0,-102926.46
4464,-3593.0,-102930.29000000001
4465,-2022.0,-102942.90000000001
4466,-3320.0,-92939.47000000002
4467,-2349.0,-92918.98000000003
4468,-2711.0,-92922.37000000001
4469,-2379.0,-92925.75
4470,-2723.0,-92926.75
4471,-2289.0,-102934.54000000001
4472,-2408.0,-102945.41
4473,-1003710.0,-92947.17
4474,-2728.0,-92956.91
4475,-1003317.0,-92970.20000000001
4476,-1003029.0,-92969.34
4477,-2283.0,-92956.79000000001
4478,-3258.0,-92953.17
4479,-4110.0,-92956.64000000001
4480,-2648.0,-92937.17000000001
4481,-2346.0,-92928.38000000002
4482,-2734.0,-82922.07
4483,-2982.0,-102923.39
4484,-1643.0,-102912.94
4485,-3536.0,-102915.73999999999
4486,-2673.0,-92908.67
4487,-4284.0,-92904.61000000002
4488,-2658.0,-92912.34
4489,-4664.0,-92900.44
4490,-3956.0,-92911.29
4491,-2335.0,-92920.53
4492,-2310.0,-92910.75
4493,-3010.0,-92911.7
4494,-2315.0,-92917.21000000002
4495,-3927.0,-92920.37000000001
4496,-3122.0,-92920.42000000001
4497,-2717.0,-92929.37000000002
4498,-2317.0,-92942.78000000001
4499,-2359.0,-92939.39
4500,-2331.0,-92927.19
4501,-1003481.0,-92918.33
4502,-2718.0,-92923.66
4503,-1003339.0,-92917.92000000001
4504,-3014.0,-92905.13
4505,-3417.0,-92904.03000000001
4506,-3370.0,-92903.83000000002
4507,-1002950.0,-92908.65000000001
4508,-2637.0,-92912.78000000001
4509,-1949.0,-92919.47
4510,-2151.0,-92927.22000000002
4511,-1959.0,-92937.01000000001
4512,-2995.0,-92950.13
4513,-3007.0,-92954.38
4514,-3766.0,-92963.33
4515,-2384.0,-92956.62
4516,-2408.0,-92969.33
4517,-3923.0,-92966.59
4518,-2697.0,-92973.4
4519,-3387.0,-102976.51000000001
4520,-1003753.0,-102979.84
4521,-4272.0,-102988.7
4522,-3188.0,-102989.38
4523,-3697.0,-102992.31999999999
4524,-3140.0,-92975.10000000002
4525,-3538.0,-92971.29000000002
4526,-2391.0,-82950.78000000001
4527,-2021.0,-72970.79000000002
4528,-2700.0,-72984.16
4529,-2345.0,-82970.83000000002
4530,-3032.0,-82972.76
4531,-3081.0,-82980.37999999999
4532,-2002487.0,-82976.83
4533,-2395.0,-82976.40000000001
4534,-3058.0,-82969.52000000002
4535,-2316.0,-82988.99
4536,-2353.0,-82976.93000000001
4537,-3076.0,-82973.48
4538,-2398.0,-82961.08
4539,-3412.0,-82977.50000000001
4540,-3599.0,-82960.45
4541,-2406.0,-82947.64
4542,-3463.0,-82947.72
4543,-3583.0,-82958.53
4544,-3338.0,-82964.54999999999
4545,-2352.0,-82961.82999999999
4546,-3622.0,-82953.8
4547,-3370.0,-82949.30999999998
4548,-2687.0,-82948.34999999999
4549,-2710.0,-82941.65000000001
4550,-2718.0,-82941.04
4551,-3912.0,-82948.47000000002
4552,-3207.0,-72933.45
4553,-2322.0,-72929.34
4554,-2636.0,-62928.539999999986
4555,-3277.0,-62932.73999999998
4556,-3549.0,-62933.749999999985
4557,-3034.0,-62939.389999999985
4558,-2706.0,-52932.999999999985
4559,-3207.0,-62942.00999999999
4560,-3287.0,-62945.39999999999
4561,-3720.0,-62954.689999999995
4562,-3978.0,-62958.79
4563,-2349.0,-62961.05000000001
4564,-2922.0,-62960.04000000001
4565,-3293.0,-62958.04000000001
4566,-3046.0,-62961.170000000006
4567,-3030.0,-62975.89
4568,-1003022.0,-62968.69
4569,-2712.0,-62977.49
4570,-3609.0,-62975.49999999999
4571,-2357.0,-52972.109999999986
4572,-2702.0,-52952.86999999999
4573,-1988.0,-52940.97999999999
4574,-2347.0,-52943.299999999996
4575,-1266.0,-52942.1
4576,-5030.0,-52934.049999999996
4577,-3620.0,-52934.03
4578,-1001925.0,-52948.98
4579,-4303.0,-52958.86
4580,-3410.0,-52971.149999999994
4581,-1991.0,-52978.31
4582,-2691.0,-62973.969999999994
4583,-2294.0,-42976.37
4584,-3590.0,-42975.93000000001
4585,-2330.0,-42975.84
4586,-2328.0,-42986.37
4587,-3044.0,-42989.469999999994
4588,-4300.0,-42993.44999999999
4589,-2959.0,-43005.28999999999
4590,-2675.0,-43001.399999999994
4591,-2343.0,-43004.369999999995
4592,-3391.0,-43010.86
4593,-3612.0,-42996.35999999999
4594,-2043.0,-42994.60999999999
4595,-3124.0,-42993.95
4596,-2673.0,-42997.6
4597,-2621.0,-42997.490000000005
4598,-1647.0,-42987.54
4599,-2298.0,-42999.689999999995
4600,-3074.0,-43008.7
4601,-1979.0,-42999.75
4602,-2307.0,-42984.18
4603,-3259.0,-42979.1
4604,-3434.0,-42999.14
4605,-3518.0,-42996.27
4606,-3934.0,-42990.41999999999
4607,-2311.0,-42980.85999999999
4608,-1003538.0,-42979.02999999999
4609,-2288.0,-52978.94
4610,-3080.0,-52969.649999999994
4611,-2369.0,-52969.34
4612,-3221.0,-52955.509999999995
4613,-2906.0,-52943.09999999999
4614,-3566.0,-52955.619999999995
4615,-2697.0,-52953.75
4616,-3880.0,-52947.17
4617,-3203.0,-52940.229999999996
4618,-3577.0,-52937.10999999999
4619,-3188.0,-42930.24
4620,-3414.0,-42936.94
4621,-2348.0,-42927.659999999996
4622,-1999.0,-42937.99
4623,-3929.0,-42935.1
4624,-3020.0,-42951.31999999999
4625,-2733.0,-42951.28
4626,-2389.0,-42985.34
4627,-3516.0,-42974.53999999999
4628,-3688.0,-42972.060000000005
4629,-3574.0,-32972.7
4630,-3748.0,-32953.28
4631,-1002647.0,-32955.090000000004
4632,-2727.0,-32972.62
4633,-2351.0,-32977.97000000001
4634,-3049.0,-32969.470000000016
4635,-3369.0,-32963.54000000001
4636,-2663.0,-42979.32000000001
4637,-3474.0,-42984.69000000001
4638,-3582.0,-42988.57000000001
4639,-3023.0,-42969.22000000001
4640,-3896.0,-42977.07000000001
4641,-3055.0,-42980.79000000001
4642,-2013.0,-52987.48000000001
4643,-3408.0,-62981.990000000005
4644,-3272.0,-72981.03
4645,-2717.0,-73003.43999999999
4646,-3611.0,-73006.03
4647,-2375.0,-73005.65000000001
4648,-3902.0,-73013.74000000002
4649,-3611.0,-73026.92000000001
4650,-1823.0,-73030.81
4651,-2355.0,-73041.37999999999
4652,-2699.0,-83038.89999999998
4653,-4326.0,-83039.54
4654,-2349.0,-83037.64
4655,-2692.0,-83027.02
4656,-2593.0,-83018.95000000001
4657,-2851.0,-83016.93000000001
4658,-1002697.0,-83028.3
4659,-2278.0,-73016.53000000001
4660,-3256.0,-73016.84000000001
4661,-2337.0,-73028.72
4662,-2737.0,-73028.5
4663,-3601.0,-73022.87000000001
4664,-2735.0,-73020.72
4665,-2635.0,-73008.59000000001
4666,-2352.0,-73005.17000000001
4667,-2718.0,-72995.34000000001
4668,-2335.0,-72995.08
4669,-3382.0,-72979.23
4670,-2681.0,-72970.82
4671,-3390.0,-72971.43999999999
4672,-2413.0,-72977.31999999999
4673,-3610.0,-72991.84999999999
4674,-2343.0,-72983.64
4675,-4672.0,-72989.84
4676,-3950.0,-72996.50000000001
4677,-3372.0,-83012.19000000002
4678,-1989.0,-83016.28
4679,-2361.0,-82997.55
4680,-3591.0,-82992.31
4681,-3744.0,-82988.65999999999
4682,-3226.0,-72988.83999999998
4683,-1444.0,-72990.4
4684,-2997.0,-82985.75
4685,-1003908.0,-82978.62
4686,-2865.0,-82978.34000000001
4687,-3432.0,-82978.82
4688,-2365.0,-82980.23
4689,-3744.0,-82970.97
4690,-3047.0,-82977.11
4691,-1003012.0,-82974.54999999999
4692,-1002842.0,-82975.82999999999
4693,-1003516.0,-82998.59999999999
4694,-4284.0,-82996.73
4695,-3383.0,-82994.6
4696,-2635.0,-82986.75000000001
4697,-3430.0,-82987.10000000002
4698,-2965.0,-82986.53000000001
4699,-2687.0,-82974.50000000001
4700,-4131.0,-82968.88000000002
4701,-1001731.0,-82978.12000000001
4702,-2371.0,-82978.40000000001
4703,-3069.0,-82983.85
4704,-2372.0,-82968.97
4705,-2711.0,-82969.09
4706,-3732.0,-82973.13
4707,-3448.0,-82986.34000000001
4708,-2361.0,-82981.64000000001
4709,-2319.0,-72981.34000000001
4710,-4268.0,-72986.66
4711,-2347.0,-72980.43000000001
4712,-2658.0,-72989.53
4713,-2691.0,-72988.83
4714,-2353.0,-72985.36
4715,-2355.0,-72984.14
4716,-2897.0,-72977.43000000001
4717,-3177.0,-72984.26000000001
4718,-1992.0,-72977.21000000002
4719,-2347.0,-72989.15000000001
4720,-3476.0,-72978.56
4721,-2936.0,-82975.51
4722,-3452.0,-82964.77999999998
4723,-3108.0,-82960.93999999997
4724,-3640.0,-82948.80999999998
4725,-3399.0,-82957.71999999999
4726,-1003958.0,-82932.70999999999
4727,-3925.0,-82919.92000000001
4728,-1815.0,-82916.63
4729,-3050.0,-82927.68000000001
4730,-3383.0,-82945.59000000001
4731,-2665.0,-82942.13
4732,-2883.0,-82935.1
4733,-1001886.0,-82934.68000000001
4734,-2336.0,-82947.02999999998
4735,-3341.0,-82951.04999999999
4736,-2711.0,-72934.81
4737,-3615.0,-72936.73000000001
4738,-2656.0,-82925.50000000001
4739,-3637.0,-82925.61
4740,-3640.0,-82911.47
4741,-3183.0,-82901.06999999999
4742,-4290.0,-72894.34
4743,-3221.0,-62883.659999999996
4744,-3059.0,-52868.78999999999
4745,-1932.0,-52849.439999999995
4746,-3646.0,-52853.09
4747,-2318.0,-52864.06
4748,-2699.0,-52852.880000000005
4749,-3049.0,-52853.57
4750,-2747.0,-52860.719999999994
4751,-2383.0,-52848.26
4752,-3244.0,-42854.479999999996
4753,-2838.0,-42861.41999999999
4754,-2361.0,-42857.78999999999
4755,-3096.0,-42864.96
4756,-3914.0,-42861.159999999996
4757,-2381.0,-42843.95
4758,-2667.0,-42826.0
4759,-2810.0,-42826.04
4760,-2633.0,-42828.020000000004
4761,-3247.0,-52832.9
4762,-2667.0,-52829.46
4763,-3254.0,-52836.909999999996
4764,-2613.0,-52841.97
4765,-1964.0,-52845.19
4766,-3035.0,-52861.26
4767,-2013.0,-52862.420000000006
4768,-3529.0,-52862.88000000001
4769,-2323.0,-62873.31000000001
4770,-1002376.0,-62877.11
4771,-2317.0,-62881.81
4772,-2029.0,-62881.979999999996
4773,-2397.0,-62879.759999999995
4774,-3234.0,-62866.83
4775,-2171.0,-62861.12
4776,-2671.0,-62857.44
4777,-3043.0,-52853.83000000001
4778,-3094.0,-62844.42000000001
4779,-4152.0,-72859.75000000001
4780,-3245.0,-82866.43000000001
4781,-3041.0,-82856.99
4782,-3184.0,-82864.2
4783,-2679.0,-82866.69
4784,-3399.0,-72867.58
4785,-2284.0,-72864.50000000001
4786,-3057.0,-72865.23000000001
4787,-1002309.0,-72870.43000000001
4788,-2376.0,-72864.2
4789,-2330.0,-72860.98
4790,-2007.0,-72853.84
4791,-2339.0,-72840.46
4792,-1774.0,-72847.73000000001
4793,-2029.0,-82830.70000000001
4794,-2349.0,-82839.61000000002
4795,-3748.0,-82832.63
4796,-3732.0,-82849.31
4797,-2312.0,-82851.70000000001
4798,-3034.0,-82852.07000000002
4799,-3402.0,-92860.75000000001
4800,-2885.0,-92854.29000000001
4801,-2353.0,-92847.19
4802,-3065.0,-102850.05
4803,-2706.0,-102860.49
4804,-3089.0,-102861.72000000002
4805,-2331.0,-102868.35000000002
4806,-2011.0,-102860.86000000002
4807,-1653.0,-102858.12
4808,-2365.0,-102854.03
4809,-2517.0,-102847.74999999999
4810,-1004756.0,-102857.29
4811,-2003.0,-102869.68
4812,-3403.0,-102863.62
4813,-3197.0,-102869.15
4814,-2675.0,-102863.5
4815,-3962.0,-102864.86
4816,-3013.0,-102875.62000000001
4817,-3223.0,-102875.90000000001
4818,-1003035.0,-102882.88
4819,-2727.0,-102867.81999999999
4820,-3946.0,-102874.23999999999
4821,-2953.0,-92885.20999999998
4822,-3230.0,-92899.37999999998
4823,-1815.0,-92909.83999999998
4824,-3069.0,-92913.32999999999
4825,-3031.0,-92911.5
4826,-3597.0,-92925.69
4827,-1002984.0,-92934.37
4828,-1003348.0,-92927.91999999998
4829,-1003718.0,-92927.12999999998
4830,-2439.0,-92915.73999999999
4831,-3386.0,-102915.26999999999
4832,-3132.0,-102908.35
4833,-1975.0,-102910.61000000002
4834,-2028.0,-102913.89000000001
4835,-3414.0,-102898.15000000002
4836,-3231.0,-102897.32
4837,-2992.0,-102906.03
4838,-2334.0,-92918.6
4839,-2923.0,-92921.83
4840,-2302.0,-92916.68000000001
4841,-3910.0,-92932.27
4842,-1002587.0,-92935.6
4843,-4112.0,-102941.55
4844,-2361.0,-102957.11000000002
4845,-3600.0,-102957.15000000001
4846,-3885.0,-102939.74000000002
4847,-2355.0,-112920.17000000003
4848,-1003567.0,-112927.21000000002
4849,-2403.0,-112920.95000000001
4850,-2037.0,-112910.15000000001
4851,-1002669.0,-112920.8
4852,-4288.0,-112930.26
4853,-2961.0,-112922.78
4854,-3024.0,-112928.36
4855,-2347.0,-112913.57000000002
4856,-3640.0,-112922.56000000001
4857,-1972.0,-112922.50000000001
4858,-2039.0,-112925.75000000003
4859,-3764.0,-112929.14
4860,-3872.0,-112943.60999999999
4861,-2641.0,-102931.63999999998
4862,-3220.0,-102942.46999999999
4863,-2689.0,-102944.2
4864,-2749.0,-102945.8
4865,-3040.0,-102945.85
4866,-3063.0,-112920.62000000001
4867,-2711.0,-112917.90000000001
4868,-2023.0,-112920.19
4869,-2965.0,-102913.43000000001
4870,-3473.0,-102909.73000000001
4871,-3734.0,-102893.69
4872,-3075.0,-102898.19
4873,-2746.0,-102889.71
4874,-3051.0,-112904.81999999999
4875,-3590.0,-112900.87999999999
4876,-3539.0,-122909.45
4877,-2398.0,-122912.81999999999
4878,-3015.0,-112909.72000000002
4879,-3013.0,-102906.45000000001
4880,-1003198.0,-92896.45000000001
4881,-2349.0,-92886.87000000001
4882,-3410.0,-92889.06999999999
4883,-3007.0,-92881.07999999999
4884,-1825.0,-92884.56
4885,-2201.0,-92884.55
4886,-3928.0,-92886.3
4887,-3566.0,-92876.11
4888,-2699.0,-92889.29000000001
4889,-1815.0,-92896.78
4890,-3566.0,-92900.28
4891,-2672.0,-92904.21
4892,-1002369.0,-92884.98
4893,-3585.0,-82893.32999999999
4894,-2353.0,-82882.59999999999
4895,-2007.0,-82893.23999999998
4896,-1001775.0,-82887.41999999998
4897,-3016.0,-92871.42
4898,-2408.0,-92880.06999999999
4899,-2322.0,-82876.76
4900,-3950.0,-82882.78000000001
4901,-3299.0,-82885.67
4902,-2317.0,-72876.97
4903,-3264.0,-72867.11
4904,-1610.0,-72870.09
4905,-3230.0,-72870.40000000001
4906,-2005.0,-72867.36
4907,-1978.0,-72854.15
4908,-2704.0,-72858.16
4909,-3964.0,-72869.12999999999
4910,-3559.0,-72865.76999999999
4911,-3086.0,-72858.16999999998
4912,-3576.0,-72859.54999999999
4913,-3357.0,-72866.95
4914,-2680.0,-72863.43
4915,-1001439.0,-72873.77999999998
4916,-2741.0,-72867.45
4917,-3452.0,-72863.62999999999
4918,-2359.0,-72860.56999999999
4919,-2357.0,-82860.23000000001
4920,-2342.0,-82850.52
4921,-3403.0,-82861.22
4922,-2382.0,-82847.16999999998
4923,-1003326.0,-82852.04999999999
4924,-2675.0,-82844.37999999998
4925,-1003888.0,-82853.58999999998
4926,-3934.0,-82839.58999999998
4927,-2674.0,-82843.55999999998
4928,-3021.0,-82855.61
4929,-2718.0,-82848.53000000001
4930,-1481.0,-82849.38
4931,-3606.0,-72844.93000000001
4932,-2333.0,-72841.89
4933,-2323.0,-72831.78
4934,-2027.0,-72837.13999999998
4935,-3589.0,-72849.49999999999
4936,-2212.0,-82850.57999999999
4937,-4310.0,-82845.43999999999
4938,-3083.0,-82847.3
4939,-3273.0,-82843.28
4940,-2695.0,-82852.39
4941,-1987.0,-82843.9
4942,-3422.0,-82847.98
4943,-3039.0,-72847.62
4944,-3425.0,-72828.12000000001
4945,-3018.0,-72828.1
4946,-1002285.0,-72836.95
4947,-3220.0,-62849.64000000001
4948,-3236.0,-62844.950000000004
4949,-3005.0,-62844.12
4950,-2326.0,-62844.48
4951,-1799.0,-62804.98
4952,-3302.0,-62771.990000000005
4953,-3259.0,-62748.82000000001
4954,-3055.0,-62716.18000000001
4955,-2043.0,-62700.08000000001
4956,-2319.0,-62667.78000000001
4957,-2373.0,-62647.73000000001
4958,-3136.0,-62627.95000000002
4959,-3428.0,-62600.91000000001
4960,-3112.0,-62561.27000000001
4961,-2779.0,-62525.680000000015
4962,-3960.0,-62494.82000000001
4963,-2337.0,-62459.060000000005
4964,-3784.0,-62425.490000000005
4965,-2407.0,-62398.69
4966,-2681.0,-52384.3
4967,-2405.0,-52356.89000000001
4968,-1001989.0,-52322.37000000001
4969,-1994.0,-52298.78
4970,-4543.0,-52275.21000000001
4971,-2329.0,-52251.790000000015
4972,-3563.0,-52217.76000000001
4973,-1979.0,-52193.94000000002
4974,-3972.0,-42160.680000000015
4975,-2190.0,-42133.930000000015
4976,-3936.0,-32095.05
4977,-3603.0,-32055.709999999995
4978,-2307.0,-32028.969999999998
4979,-3098.0,-31998.76
4980,-2753.0,-31971.579999999998
4981,-2045.0,-31956.77
4982,-2399.0,-31920.710000000003
4983,-3543.0,-31897.38
4984,-3061.0,-31874.15
4985,-1002309.0,-31853.880000000005
4986,-3414.0,-31817.990000000005
4987,-3752.0,-31795.869999999995
4988,-2297.0,-31752.769999999993
4989,-2726.0,-31721.94
4990,-2717.0,-31689.209999999995
4991,-3080.0,-31662.25999999999
4992,-2333.0,-31642.389999999996
4993,-1635.0,-31608.169999999995
4994,-2351.0,-31577.78
4995,-2892.0,-31543.52999999999
4996,-3044.0,-31513.349999999995
4997,-2547.0,-21490.5
4998,-2325.0,-21458.300000000003
4999,-2358.0,-21425.940000000002
